Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Unit;Yield_grams_animal;Flag;Flag Description
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;112;g/An;11200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;104;g/An;10400;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;104;g/An;10400;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;951;Milk, whole fresh buffalo;2014;2014;hg/An;14409;g/An;1440900;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;951;Milk, whole fresh buffalo;2015;2015;hg/An;14942;g/An;1494200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;951;Milk, whole fresh buffalo;2016;2016;hg/An;13946;g/An;1394600;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;951;Milk, whole fresh buffalo;2017;2017;hg/An;13671;g/An;1367100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;951;Milk, whole fresh buffalo;2018;2018;hg/An;13478;g/An;1347800;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;35908;g/An;3590800;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;34805;g/An;3480500;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;36883;g/An;3688300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;35683;g/An;3568300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;35658;g/An;3565800;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;1820;g/An;182000;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;1791;g/An;179100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;1862;g/An;186200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;2183;g/An;218300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;1953;g/An;195300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;705;g/An;70500;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;722;g/An;72200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;778;g/An;77800;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;676;g/An;67600;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;721;g/An;72100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;35;g/An;3500;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;34;g/An;3400;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;34;g/An;3400;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;33;g/An;3300;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;41;g/An;4100;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;45;g/An;4500;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;42;g/An;4200;Fc;Calculated data
QL;Livestock Primary;27;Bulgaria;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;42;g/An;4200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;430;g/An;43000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;433;g/An;43300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;443;g/An;44300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;440;g/An;44000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;452;g/An;45200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;2276;g/An;227600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2295;g/An;229500;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;2348;g/An;234800;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2333;g/An;233300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;2398;g/An;239800;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;142;g/An;14200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;145;g/An;14500;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;117;g/An;11700;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;116;g/An;11600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;120;g/An;12000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;2000;g/An;200000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2000;g/An;200000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;2000;g/An;200000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2000;g/An;200000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2000;g/An;200000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;702;g/An;70200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;671;g/An;67100;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;672;g/An;67200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;712;g/An;71200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;724;g/An;72400;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;116;g/An;11600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;134;g/An;13400;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;116;g/An;11600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;116;g/An;11600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;116;g/An;11600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;40329;g/An;4032900;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;44771;g/An;4477100;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;45837;g/An;4583700;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;44686;g/An;4468600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;28957;g/An;2895700;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;3515;g/An;351500;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;3119;g/An;311900;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;4130;g/An;413000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;3885;g/An;388500;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;3060;g/An;306000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;735;g/An;73500;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;1050;g/An;105000;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;658;g/An;65800;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;733;g/An;73300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;643;g/An;64300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;31;g/An;3100;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;32;g/An;3200;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;26;g/An;2600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;25;g/An;2500;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;26;g/An;2600;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;43;g/An;4300;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;98;Croatia;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;37;g/An;3700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;427;g/An;42700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;429;g/An;42900;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;432;g/An;43200;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;426;g/An;42600;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;439;g/An;43900;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;2939;g/An;293900;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2953;g/An;295300;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;2975;g/An;297500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2934;g/An;293400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;3024;g/An;302400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;87;g/An;8700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;87;g/An;8700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;86;g/An;8600;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;86;g/An;8600;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;87;g/An;8700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;2550;g/An;255000;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2517;g/An;251700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;2700;g/An;270000;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2651;g/An;265100;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2647;g/An;264700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;890;g/An;89000;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;906;g/An;90600;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;906;g/An;90600;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;901;g/An;90100;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;911;g/An;91100;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;225;g/An;22500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;227;g/An;22700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;228;g/An;22800;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;229;g/An;22900;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;228;g/An;22800;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;79128;g/An;7912800;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;82173;g/An;8217300;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;82790;g/An;8279000;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;84445;g/An;8444500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;87559;g/An;8755900;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;6078;g/An;607800;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;6002;g/An;600200;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;6464;g/An;646400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;6463;g/An;646300;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;6403;g/An;640300;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;322;g/An;32200;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;320;g/An;32000;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;325;g/An;32500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;325;g/An;32500;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;324;g/An;32400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;4;g/An;400;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;7;g/An;700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;7;g/An;700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;7;g/An;700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;7;g/An;700;Fc;Calculated data
QL;Livestock Primary;167;Czechia;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;7;g/An;700;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;377;g/An;37700;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;376;g/An;37600;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;377;g/An;37700;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;381;g/An;38100;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;383;g/An;38300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;3168;g/An;316800;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;3161;g/An;316100;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;3174;g/An;317400;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;3203;g/An;320300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;3226;g/An;322600;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;180;g/An;18000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;187;g/An;18700;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;180;g/An;18000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;180;g/An;18000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;180;g/An;18000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;2640;g/An;264000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2499;g/An;249900;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;2640;g/An;264000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2641;g/An;264100;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2639;g/An;263900;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;938;g/An;93800;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;937;g/An;93700;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;940;g/An;94000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;943;g/An;94300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;944;g/An;94400;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;200;g/An;20000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;303;g/An;30300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;289;g/An;28900;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;291;g/An;29100;Fc;Calculated data
QL;Livestock Primary;79;Germany;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;284;g/An;28400;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;75413;g/An;7541300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;76283;g/An;7628300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;77465;g/An;7746500;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;77633;g/An;7763300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;80629;g/An;8062900;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;7241;g/An;724100;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;7258;g/An;725800;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;7195;g/An;719500;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;7194;g/An;719400;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;7183;g/An;718300;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;42;g/An;4200;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;46;g/An;4600;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;69;g/An;6900;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;66;g/An;6600;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;67;g/An;6700;Fc;Calculated data
QL;Livestock Primary;79;Germany;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;65;g/An;6500;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;280;g/An;28000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;284;g/An;28400;Fc;Calculated data
