DomainCode;Domain;AreaCode;Country;ElementCode;Element;ItemCode;Item;Year;Unit;ProducerPrices_USD_per_ton;Flag;Flag Description
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2018;USD;372.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2016;USD;1382.1;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2017;USD;1586.9;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2018;USD;1537.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);406;Garlic;2016;USD;2559.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);406;Garlic;2017;USD;2790.5;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);406;Garlic;2018;USD;1936.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);560;Grapes;2016;USD;566.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);560;Grapes;2017;USD;697.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);560;Grapes;2018;USD;535.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1182;Honey, natural;2016;USD;2928.9;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1182;Honey, natural;2017;USD;2796.9;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1182;Honey, natural;2018;USD;3233.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);56;Maize;2016;USD;136.1;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);56;Maize;2017;USD;150.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);56;Maize;2018;USD;145.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2016;USD;1970.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2017;USD;2015.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2018;USD;2361.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2016;USD;1006.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2017;USD;1037.1;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2018;USD;1045.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2016;USD;1264;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2017;USD;1535.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2018;USD;1442.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2016;USD;2328.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2017;USD;2325;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2018;USD;2487;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);867;Meat, cattle;2016;USD;3718.4;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);867;Meat, cattle;2017;USD;3802.7;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1058;Meat, chicken;2016;USD;1341.7;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1058;Meat, chicken;2017;USD;1382.8;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1035;Meat, pig;2016;USD;1620.5;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1035;Meat, pig;2017;USD;1968.7;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);977;Meat, sheep;2016;USD;4014.5;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);977;Meat, sheep;2017;USD;4008.6;F;FAO estimate
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2016;USD;273.5;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2017;USD;282.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2018;USD;316.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1020;Milk, whole fresh goat;2016;USD;589.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1020;Milk, whole fresh goat;2017;USD;500.1;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);1020;Milk, whole fresh goat;2018;USD;459.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2016;USD;662.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2017;USD;715.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2018;USD;840.5;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);75;Oats;2016;USD;167.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);75;Oats;2017;USD;165.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);75;Oats;2018;USD;190.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);403;Onions, dry;2016;USD;221.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);403;Onions, dry;2017;USD;179.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);403;Onions, dry;2018;USD;317.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2016;USD;673.9;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2017;USD;634.9;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2018;USD;678.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);521;Pears;2016;USD;682.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);521;Pears;2017;USD;700.5;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);521;Pears;2018;USD;696;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);536;Plums and sloes;2016;USD;418;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);536;Plums and sloes;2017;USD;565.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);536;Plums and sloes;2018;USD;574.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);116;Potatoes;2016;USD;181.9;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);116;Potatoes;2017;USD;211.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);116;Potatoes;2018;USD;319.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);270;Rapeseed;2016;USD;349.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);270;Rapeseed;2017;USD;353.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);270;Rapeseed;2018;USD;347.9;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);71;Rye;2016;USD;165.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);71;Rye;2017;USD;161.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);71;Rye;2018;USD;181.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);236;Soybeans;2016;USD;338.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);236;Soybeans;2017;USD;417.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);236;Soybeans;2018;USD;353.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);544;Strawberries;2016;USD;1534.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);544;Strawberries;2017;USD;1380.1;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);544;Strawberries;2018;USD;1259.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);157;Sugar beet;2016;USD;36.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);157;Sugar beet;2017;USD;39.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);157;Sugar beet;2018;USD;35.5;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);267;Sunflower seed;2016;USD;275.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);267;Sunflower seed;2017;USD;308.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);267;Sunflower seed;2018;USD;269;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2016;USD;2214.5;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2017;USD;1903.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2018;USD;2143.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);388;Tomatoes;2016;USD;458.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);388;Tomatoes;2017;USD;443.1;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);388;Tomatoes;2018;USD;488.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2016;USD;1941.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2017;USD;2472.2;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2018;USD;2337.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);567;Watermelons;2016;USD;131.4;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);567;Watermelons;2017;USD;110.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);567;Watermelons;2018;USD;151.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);15;Wheat;2016;USD;135.3;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);15;Wheat;2017;USD;155.6;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);15;Wheat;2018;USD;162.8;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);987;Wool, greasy;2016;USD;1105.7;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);987;Wool, greasy;2017;USD;1054.1;;Official data
PP;Producer Prices - Annual;272;Serbia;5532;Producer Price (USD/tonne);987;Wool, greasy;2018;USD;1148.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);515;Apples;2016;USD;384.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);515;Apples;2017;USD;470.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);515;Apples;2018;USD;453.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);526;Apricots;2016;USD;1308.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);526;Apricots;2017;USD;1352.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);526;Apricots;2018;USD;1132.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);44;Barley;2016;USD;165.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);44;Barley;2017;USD;186.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);44;Barley;2018;USD;206;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2016;USD;218.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2017;USD;226.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2018;USD;275.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);426;Carrots and turnips;2016;USD;302.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);426;Carrots and turnips;2017;USD;287.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);426;Carrots and turnips;2018;USD;348.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2016;USD;574.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2017;USD;650;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);393;Cauliflowers and broccoli;2018;USD;724.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);531;Cherries;2016;USD;1547.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);531;Cherries;2017;USD;1603.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);531;Cherries;2018;USD;1909.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);530;Cherries, sour;2016;USD;719.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);530;Cherries, sour;2017;USD;753.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);530;Cherries, sour;2018;USD;769.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);689;Chillies and peppers, dry;2016;USD;529.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);689;Chillies and peppers, dry;2017;USD;550.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);689;Chillies and peppers, dry;2018;USD;622.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2016;USD;610.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2017;USD;638.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2018;USD;691.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2016;USD;591.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2017;USD;598.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2018;USD;708.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);550;Currants;2016;USD;1033.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);550;Currants;2017;USD;1046;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);550;Currants;2018;USD;1115.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);560;Grapes;2016;USD;838.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);560;Grapes;2017;USD;973;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);560;Grapes;2018;USD;985.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);201;Lentils;2016;USD;725.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);201;Lentils;2017;USD;772.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);201;Lentils;2018;USD;867.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2016;USD;1254.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2017;USD;1184.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2018;USD;1332.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);333;Linseed;2016;USD;402.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);333;Linseed;2017;USD;385.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);333;Linseed;2018;USD;383.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);56;Maize;2016;USD;141.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);56;Maize;2017;USD;152.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);56;Maize;2018;USD;169.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2016;USD;1812.5;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2017;USD;1852.4;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2016;USD;931.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2017;USD;932.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2018;USD;996;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2016;USD;1254.7;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2017;USD;1401.1;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2016;USD;705.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2017;USD;686.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2018;USD;725.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2016;USD;1653.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2017;USD;1585.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2018;USD;1621.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);867;Meat, cattle;2016;USD;3353.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);867;Meat, cattle;2017;USD;3426.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);867;Meat, cattle;2018;USD;3641.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1058;Meat, chicken;2016;USD;1331;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1058;Meat, chicken;2017;USD;1332;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1035;Meat, pig;2016;USD;1480.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1035;Meat, pig;2017;USD;1653.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1035;Meat, pig;2018;USD;1706.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);977;Meat, sheep;2016;USD;1990.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);977;Meat, sheep;2017;USD;1886.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);977;Meat, sheep;2018;USD;1938.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1080;Meat, turkey;2016;USD;2361.9;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);1080;Meat, turkey;2017;USD;2265.2;F;FAO estimate
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2016;USD;263;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2017;USD;306;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2018;USD;346.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2016;USD;1117.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2017;USD;1102.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2018;USD;1179.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);292;Mustard seed;2016;USD;587;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);292;Mustard seed;2017;USD;575.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);292;Mustard seed;2018;USD;647.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);75;Oats;2016;USD;219.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);75;Oats;2017;USD;241;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);75;Oats;2018;USD;261.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);403;Onions, dry;2016;USD;343.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);403;Onions, dry;2017;USD;298.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);403;Onions, dry;2018;USD;347;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2016;USD;687.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2017;USD;707.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2018;USD;761.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);521;Pears;2016;USD;556.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);521;Pears;2017;USD;619.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);521;Pears;2018;USD;664.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);187;Peas, dry;2016;USD;273.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);187;Peas, dry;2017;USD;282.4;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);187;Peas, dry;2018;USD;284.7;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);536;Plums and sloes;2016;USD;440;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);536;Plums and sloes;2017;USD;529.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);536;Plums and sloes;2018;USD;567.1;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);296;Poppy seed;2016;USD;1811.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);296;Poppy seed;2017;USD;1723.5;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);296;Poppy seed;2018;USD;2618.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);116;Potatoes;2016;USD;284.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);116;Potatoes;2017;USD;261.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);116;Potatoes;2018;USD;293.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);270;Rapeseed;2016;USD;394.6;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);270;Rapeseed;2017;USD;422.8;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);270;Rapeseed;2018;USD;405.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);71;Rye;2016;USD;118.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);71;Rye;2017;USD;133.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);71;Rye;2018;USD;147.2;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);236;Soybeans;2016;USD;360.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);236;Soybeans;2017;USD;385;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);236;Soybeans;2018;USD;398.3;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);544;Strawberries;2016;USD;2175.9;;Official data
PP;Producer Prices - Annual;199;Slovakia;5532;Producer Price (USD/tonne);544;Strawberries;2017;USD;2138.3;;Official data
